time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-04T20:08:14.019Z,38.3909,-118.8976,7.5,1.8,ml,10,139.63,0.338,0.1369,nn,nn00580844,2017-03-04T20:32:08.525Z,"28km WSW of Hawthorne, Nevada",earthquake,,4.7,0.12,2,reviewed,nn,nn
2017-03-04T20:03:46.050Z,-20.5164,-178.3557,615.86,4.9,mb,,89,4.373,0.88,us,us10008704,2017-03-04T20:19:15.040Z,"38km ENE of Ndoi Island, Fiji",earthquake,13.9,11,0.091,38,reviewed,us,us
2017-03-04T20:03:29.380Z,40.3923333,-122.1078333,12.07,1.72,md,15,107,0.1238,0.06,nc,nc72770596,2017-03-07T01:05:03.347Z,"14km E of Cottonwood, California",earthquake,0.35,0.67,0.225,17,reviewed,nc,nc
2017-03-04T19:48:20.960Z,36.8095,-97.6133,1.92,2.5,mb_lg,,70,0.202,0.1,us,us10008703,2017-03-05T03:09:12.364Z,"10km E of Medford, Oklahoma",earthquake,1.3,5.6,0.17,9,reviewed,us,us
2017-03-04T19:38:22.850Z,33.4885,-116.7891667,4.87,0.21,ml,17,213,0.08809,0.08,ci,ci37818800,2017-03-07T22:31:59.908Z,"9km NE of Aguanga, CA",earthquake,0.32,0.85,0.128,7,reviewed,ci,ci
2017-03-04T19:35:46.896Z,38.2415,-118.8444,6.7,2.4,ml,20,53.65,0.225,0.1406,nn,nn00580840,2017-03-07T01:47:05.438Z,"33km E of Bridgeport, California",earthquake,,3.5,0.47,9,reviewed,nn,nn
2017-03-04T19:27:04.550Z,38.8429985,-122.829834,1.8,0.69,md,6,131,0.006235,0.02,nc,nc72770586,2017-03-04T19:42:02.231Z,"9km WNW of Cobb, California",earthquake,0.43,0.99,0.1,2,automatic,nc,nc
2017-03-04T19:11:48.164Z,64.1821,-150.0531,13.8,1.1,ml,,,,0.3,ak,ak15437596,2017-03-09T02:23:02.042Z,"63km SW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T18:51:13.307Z,60.7578,-147.3234,4,1.8,ml,,,,0.6,ak,ak15437593,2017-03-09T02:23:01.584Z,"67km SW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-04T18:33:16.710Z,46.608,-119.8485,6.58,1.11,ml,9,214,0.05974,0.07,uw,uw61254596,2017-03-07T19:46:36.350Z,"9km SSE of Desert Aire, Washington",earthquake,0.45,0.29,0.072,6,reviewed,uw,uw
2017-03-04T18:02:34.816Z,59.5395,-153.0075,95.8,1.8,ml,,,,0.4,ak,ak15437592,2017-03-09T02:23:01.173Z,"71km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T18:01:49.655Z,54.6922,-161.9782,20.5,2,ml,,,,0.44,ak,ak15437591,2017-03-09T02:23:00.825Z,"72km SE of Cold Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-04T17:52:52.900Z,36.8378,-98.252,5.525,2.8,ml,,133,,0.57,us,us100086zm,2017-03-07T15:41:14.283Z,"13km NE of Cherokee, Oklahoma",earthquake,1,2.4,,,reviewed,tul,tul
2017-03-04T17:42:56.153Z,63.4351,-151.3701,0.7,0.9,ml,,,,0.38,ak,ak15437490,2017-03-09T02:23:00.487Z,"120km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T17:41:00.460Z,33.5071667,-116.7863333,7.32,0.39,ml,16,105,0.07107,0.21,ci,ci37818696,2017-03-07T22:31:37.112Z,"10km NE of Aguanga, CA",earthquake,0.5,1.37,0.069,13,reviewed,ci,ci
2017-03-04T17:36:38.850Z,-24.9701,179.6692,490.72,4.7,mb,,75,7.345,0.89,us,us100086zt,2017-03-07T15:21:51.040Z,"South of the Fiji Islands",earthquake,7.8,5.7,0.07,62,reviewed,us,us
2017-03-04T17:30:18.294Z,36.7028,-116.3193,8.3,0.2,ml,17,75.82,0.06,0.1806,nn,nn00580871,2017-03-04T23:10:31.921Z,"45km ESE of Beatty, Nevada",earthquake,,1.5,0.27,8,reviewed,nn,nn
2017-03-04T17:14:18.183Z,59.686,-152.6033,82.7,1.7,ml,,,,0.38,ak,ak15452866,2017-03-09T02:23:00.103Z,"44km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T17:04:24.180Z,46.75,-121.7608333,6.86,0.08,ml,4,263,0.03354,0.11,uw,uw61254581,2017-03-07T19:42:27.410Z,"17km NNW of Packwood, Washington",earthquake,2.36,1.72,0.031,3,reviewed,uw,uw
2017-03-04T16:49:49.750Z,62.2682,-148.4418,31.5,3,ml,,,,0.46,ak,ak15437479,2017-03-09T02:22:59.381Z,"56km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T16:47:34.400Z,19.2033333,-155.4628333,35.047,1.71,md,25,109,0.04767,0.08,hv,hv61628441,2017-03-09T01:32:53.500Z,"1km E of Pahala, Hawaii",earthquake,0.71,0.96,0.052,11,reviewed,hv,hv
2017-03-04T16:46:23.853Z,63.5206,-148.8139,10.5,2.3,ml,,,,0.53,ak,ak15437474,2017-03-09T02:22:58.808Z,"15km NNE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T16:45:15.450Z,35.6396667,-120.955,4.99,1.13,md,23,98,0.06947,0.07,nc,nc72770581,2017-03-08T07:25:02.087Z,"11km SW of Lake Nacimiento, California",earthquake,0.21,0.58,0.232,17,reviewed,nc,nc
2017-03-04T16:45:06.136Z,57.2416,-155.8691,67.3,1.8,ml,,,,0.49,ak,ak15452863,2017-03-09T02:22:58.476Z,"118km WSW of Larsen Bay, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-03-04T16:37:56.420Z,38.8231659,-122.8570023,2.24,0.46,md,8,89,0.004374,0.02,nc,nc72770576,2017-03-04T16:52:02.835Z,"10km WNW of The Geysers, California",earthquake,0.43,0.84,0.14,2,automatic,nc,nc
2017-03-04T16:27:14.126Z,60.3583,-150.5211,40,1.4,ml,,,,0.34,ak,ak15452862,2017-03-09T02:22:58.129Z,"24km SE of Sterling, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-03-04T16:24:25.990Z,33.0108333,-116.2728333,5.31,1.05,ml,43,67,0.1727,0.2,ci,ci37818664,2017-03-07T22:31:24.567Z,"20km SW of Ocotillo Wells, CA",earthquake,0.23,1.53,0.146,20,reviewed,ci,ci
2017-03-04T16:16:38.380Z,33.6821667,-117.1856667,13.08,0.83,ml,25,75,0.05855,0.08,ci,ci37818656,2017-03-07T22:31:16.235Z,"6km SW of Menifee, CA",earthquake,0.17,0.31,0.126,13,reviewed,ci,ci
2017-03-04T16:08:38.040Z,35.667,-97.3975,8.54,2.2,mb_lg,,38,0.088,0.29,us,us100086zd,2017-03-07T02:52:30.418Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,5.6,0.132,15,reviewed,us,us
2017-03-04T16:04:07.515Z,63.1156,-151.2974,4.8,1.1,ml,,,,0.45,ak,ak15452861,2017-03-09T02:22:57.770Z,"107km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T16:00:33.870Z,64.9094,-148.8993,13.9,0.5,ml,,,,0.33,ak,ak15437148,2017-03-09T02:22:57.397Z,"38km NNE of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T15:46:31.034Z,59.6246,-153.3379,111.2,2.2,ml,,,,0.51,ak,ak15437144,2017-03-09T02:22:56.817Z,"86km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T15:43:25.480Z,38.8955,-122.9973333,6.33,1.24,md,27,143,0.06424,0.08,nc,nc72770571,2017-03-07T01:36:02.403Z,"10km N of Cloverdale, California",earthquake,0.32,0.64,0.312,10,reviewed,nc,nc
2017-03-04T15:27:52.735Z,61.4714,-146.6255,29.6,1.3,ml,,,,0.47,ak,ak15437143,2017-03-09T02:22:56.410Z,"40km NNW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-04T15:10:54.527Z,37.6063,-116.1176,6.6,0.1,ml,8,301.56,0.402,0.159,nn,nn00580861,2017-03-04T22:02:18.820Z,"68km SSE of Warm Springs, Nevada",earthquake,,12.4,0,1,reviewed,nn,nn
2017-03-04T15:07:57.190Z,36.0093333,-117.7911667,1.65,-0.04,ml,8,119,0.02631,0.04,ci,ci37818640,2017-03-07T22:31:17.312Z,"13km NE of Little Lake, CA",earthquake,0.18,0.18,0.261,5,reviewed,ci,ci
2017-03-04T15:05:28.041Z,62.2236,-151.6501,91.2,1.3,ml,,,,0.22,ak,ak15452857,2017-03-09T02:22:56.077Z,"80km W of Talkeetna, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-03-04T15:05:03.200Z,19.0944,-67.8093,28,3.2,Md,10,324,1.24506498,0.31,pr,pr17063006,2017-03-04T15:34:14.786Z,"84km NE of Punta Cana, Dominican Republic",earthquake,2,22.5,0,8,reviewed,pr,pr
2017-03-04T14:45:48.451Z,36.7028,-116.3218,8,0,ml,9,179.87,0.059,0.1103,nn,nn00580859,2017-03-04T21:46:46.845Z,"45km ESE of Beatty, Nevada",earthquake,,2.2,0.1,3,reviewed,nn,nn
2017-03-04T14:43:56.830Z,63.1708,-150.654,118.4,1.4,ml,,,,0.54,ak,ak15452856,2017-03-09T02:22:55.725Z,"88km WSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-04T14:34:54.330Z,37.549,-113.0511667,1.71,2.07,ml,14,61,0.121,0.21,uu,uu60187662,2017-03-06T16:07:44.600Z,"14km S of Cedar City, Utah",earthquake,0.44,13.21,0.001,2,reviewed,uu,uu
2017-03-04T14:34:31.544Z,37.372,-117.116,7.6,-0.2,ml,6,209.77,0.388,0.1654,nn,nn00580858,2017-03-04T21:28:03.254Z,"38km SSE of Goldfield, Nevada",earthquake,,11.5,0.18,3,reviewed,nn,nn
2017-03-04T14:15:34.198Z,65.4596,-144.7305,5,1.2,ml,,,,0.54,ak,ak15452855,2017-03-09T02:22:55.359Z,"2km WSW of Circle Hot Springs Station, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-03-04T14:14:08.819Z,60.6462,-151.8978,75.6,1.5,ml,,,,0.56,ak,ak15452854,2017-03-09T02:22:54.984Z,"33km W of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-04T14:04:30.057Z,56.8012,-155.7586,11.5,2,ml,,,,0.52,ak,ak15452853,2017-03-09T02:22:54.654Z,"109km N of Chirikof Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-03-04T13:52:56.750Z,36.0505,-120.6295,3.41,0.74,md,20,132,0.0326,0.09,nc,nc72770551,2017-03-07T21:22:15.272Z,"26km WSW of Coalinga, California",earthquake,0.39,0.96,0.145,9,reviewed,nc,nc
2017-03-04T13:51:54.232Z,37.7129,-118.1623,0,0.6,ml,7,126,0.326,0.2123,nn,nn00580857,2017-03-04T21:15:40.809Z,"42km NNE of Dixon Lane-Meadow Creek, California",earthquake,,0,0,1,reviewed,nn,nn
2017-03-04T13:50:02.300Z,63.3636,-145.1281,1,0.5,ml,,,,0.25,ak,ak15437142,2017-03-09T02:22:54.322Z,"56km S of Deltana, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-03-04T13:41:30.494Z,62.2404,-150.6517,70.1,1.5,ml,,,,0.43,ak,ak15437140,2017-03-09T02:22:53.880Z,"29km WSW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T13:38:30.670Z,46.6641667,-121.4903333,-1.33,1.79,ml,19,121,0.04729,0.17,uw,uw61254471,2017-03-07T19:39:50.050Z,"15km ENE of Packwood, Washington",earthquake,0.56,31.61,0.163,18,reviewed,uw,uw
2017-03-04T13:35:18.000Z,17.9235,-65.693,16,2.4,Md,3,288,0.2173923,0.02,pr,pr17063005,2017-03-04T15:24:08.601Z,"20km SE of El Negro, Puerto Rico",earthquake,0.9,3.3,0,3,reviewed,pr,pr
2017-03-04T13:33:33.318Z,36.8056,-115.7839,7.9,0.2,ml,20,254.21,0.203,0.1853,nn,nn00580811,2017-03-04T14:55:45.752Z,"68km NNE of Pahrump, Nevada",earthquake,,2.2,0.17,7,reviewed,nn,nn
2017-03-04T13:19:53.760Z,62.4808,-151.4522,91.5,1.4,ml,,,,0.57,ak,ak15452850,2017-03-09T02:22:53.501Z,"71km WNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T13:05:05.196Z,60.1828,-152.4322,102.1,3.3,ml,,,,0.61,ak,ak15437127,2017-03-09T02:22:52.661Z,"37km SSE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T13:03:43.256Z,61.8113,-150.3275,15.8,1.2,ml,,,,0.59,ak,ak15437126,2017-03-09T02:22:52.243Z,"16km WNW of Willow, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T12:55:22.113Z,61.5507,-150.4705,62.2,1.4,ml,,,,0.32,ak,ak15437125,2017-03-09T02:22:51.860Z,"27km W of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-03-04T12:43:18.240Z,38.511,-83.0205,16.18,2.23,md,10,130,0.1282,0.25,se,se60034803,2017-03-06T20:36:41.471Z,"17km WSW of Greenup, Kentucky",earthquake,1.12,2.11,0.232,3,reviewed,se,se
2017-03-04T12:33:08.798Z,37.826,-116.1638,9.1,0.3,ml,8,181.34,0.622,0.2757,nn,nn00580854,2017-03-04T21:06:21.009Z,"44km SSE of Warm Springs, Nevada",earthquake,,3.3,0.14,5,reviewed,nn,nn
2017-03-04T12:31:28.570Z,38.5051667,-122.4441667,14.29,1.52,md,22,70,0.1511,0.12,nc,nc72770546,2017-03-07T02:43:01.565Z,"2km E of Saint Helena, California",earthquake,0.3,1.09,0.177,19,reviewed,nc,nc
2017-03-04T12:19:49.480Z,60.3686,-150.5151,36.2,1.5,ml,,,,0.41,ak,ak15452846,2017-03-09T02:22:51.457Z,"23km SE of Sterling, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-03-04T12:19:20.793Z,52.8116,-169.5024,12.5,2.2,ml,,,,0.83,ak,ak15437120,2017-03-09T02:22:50.938Z,"44km WSW of Nikolski, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2017-03-04T12:18:54.460Z,36.4956667,-121.0726667,2.19,1.76,md,22,126,0.01429,0.07,nc,nc72770541,2017-03-07T19:16:03.500Z,"24km ENE of Soledad, California",earthquake,0.19,0.3,0.293,26,reviewed,nc,nc
2017-03-04T12:13:57.330Z,37.659,-118.9008333,2.6,0.4,md,11,91,0.005681,0.05,nc,nc72770536,2017-03-06T17:27:03.216Z,"6km E of Mammoth Lakes, California",earthquake,0.4,0.61,0.236,9,reviewed,nc,nc
2017-03-04T12:12:24.501Z,59.8189,-153.3223,112.5,1.9,ml,,,,0.43,ak,ak15452844,2017-03-09T02:22:50.535Z,"80km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-03-04T12:11:35.271Z,63.0475,-151.4563,5.2,0.9,ml,,,,0.4,ak,ak15452843,2017-03-09T02:22:50.170Z,"106km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T12:03:33.180Z,33.6738333,-116.7191667,14.46,0.65,ml,24,87,0.03747,0.09,ci,ci37818552,2017-03-07T22:31:34.460Z,"7km S of Idyllwild, CA",earthquake,0.22,0.3,0.193,20,reviewed,ci,ci
2017-03-04T11:59:48.620Z,34.1471667,-116.8881667,7.94,0.89,ml,38,59,0.06654,0.17,ci,ci37818544,2017-03-07T22:31:21.975Z,"11km S of Big Bear Lake, CA",earthquake,0.21,0.51,0.086,8,reviewed,ci,ci
2017-03-04T11:58:45.889Z,37.5411,-118.0456,4.2,0.7,ml,6,177.5,0.183,0.0761,nn,nn00580837,2017-03-04T18:07:36.068Z,"36km ENE of Bishop, California",earthquake,,6.6,0,1,reviewed,nn,nn
2017-03-04T11:51:48.610Z,38.8264999,-122.7985001,0.8,0.43,md,9,77,0.009557,0.03,nc,nc72770531,2017-03-04T12:06:02.153Z,"6km W of Cobb, California",earthquake,0.26,0.91,0.13,2,automatic,nc,nc
2017-03-04T11:38:53.870Z,34.0791667,-117.6983333,4.75,0.89,ml,37,76,0.02172,0.17,ci,ci37818536,2017-03-07T22:31:46.512Z,"1km WNW of Montclair, CA",earthquake,0.21,0.33,0.082,16,reviewed,ci,ci
2017-03-04T11:30:39.880Z,38.7445,-122.9225,5.99,0.78,md,26,136,0.07315,0.07,nc,nc72770526,2017-03-08T07:47:02.126Z,"10km SE of Cloverdale, California",earthquake,0.32,0.86,0.17,6,reviewed,nc,nc
2017-03-04T11:16:22.940Z,40.5468333,-121.4631667,14.22,0.76,md,5,297,0.0833,0.61,nc,nc72771861,2017-03-09T01:10:03.773Z,"33km NW of Chester, California",earthquake,6.16,5.74,0.253,5,reviewed,nc,nc
2017-03-04T11:12:32.661Z,60.3446,-151.0039,53.7,1.6,ml,,,,0.38,ak,ak15436799,2017-03-09T02:22:49.752Z,"16km S of Soldotna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T11:06:20.005Z,61.5452,-140.9911,4.7,1.1,ml,,,,0.58,ak,ak15452841,2017-03-09T02:22:49.391Z,"182km NNE of Cape Yakataga, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-04T10:59:54.410Z,36.0045,-120.568,4.77,0.59,md,24,97,0.02592,0.07,nc,nc72770521,2017-03-08T03:20:02.585Z,"23km SW of Coalinga, California",earthquake,0.28,0.44,0.436,12,reviewed,nc,nc
2017-03-04T10:59:29.020Z,36.2416667,-117.5693333,0.38,1.79,ml,18,61,0.09401,0.2,ci,ci37818528,2017-03-07T22:31:52.167Z,"39km E of Olancha, CA",earthquake,0.38,0.68,0.153,25,reviewed,ci,ci
2017-03-04T10:26:40.790Z,38.8404999,-122.8291702,1.88,0.43,md,9,141,0.005289,0.01,nc,nc72770516,2017-03-04T10:41:01.991Z,"9km WNW of Cobb, California",earthquake,0.49,0.69,0.15,2,automatic,nc,nc
2017-03-04T10:21:50.103Z,61.5562,-140.9713,0.3,2.9,ml,,,,0.73,ak,ak15436790,2017-03-09T02:22:48.858Z,"184km E of Chitina, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T10:16:54.030Z,36.8518333,-121.3866667,8.89,0.94,md,29,70,0.03139,0.05,nc,nc72770511,2017-03-06T23:37:24.787Z,"1km E of Hollister, California",earthquake,0.22,0.47,0.242,25,reviewed,nc,nc
2017-03-04T10:13:53.060Z,35.9188333,-120.4686667,4.09,0.42,md,17,98,0.01898,0.05,nc,nc72770506,2017-03-07T02:25:15.037Z,"26km SSW of Coalinga, California",earthquake,0.31,0.62,0.275,8,reviewed,nc,nc
2017-03-04T10:13:37.899Z,61.37,-146.8072,5.9,1.6,ml,,,,0.59,ak,ak15436788,2017-03-09T02:22:48.411Z,"36km NW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T10:06:11.072Z,36.3346,-116.8917,0,-0.2,ml,7,172.88,0.233,0.1208,nn,nn00580835,2017-03-04T17:58:16.012Z,"64km S of Beatty, Nevada",earthquake,,0,0.16,3,reviewed,nn,nn
2017-03-04T10:05:26.080Z,-7.2852,155.7187,50.72,4.9,mb,,95,4.686,0.64,us,us100086yg,2017-03-04T10:47:59.040Z,"110km SSE of Panguna, Papua New Guinea",earthquake,8.2,5.2,0.077,55,reviewed,us,us
2017-03-04T10:00:15.120Z,61.9283,-147.2003,48.1,1.4,ml,,,,0.47,ak,ak15436469,2017-03-09T02:22:48.046Z,"88km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T09:49:38.130Z,38.8198318,-122.8238297,3.06,0.39,md,7,95,0.01132,0.01,nc,nc72770496,2017-03-04T10:05:02.919Z,"7km NW of The Geysers, California",earthquake,0.66,1.09,0.12,2,automatic,nc,nc
2017-03-04T09:32:27.677Z,60.4445,-152.3225,83.6,1.5,ml,,,,0.34,ak,ak15452837,2017-03-09T02:22:47.674Z,"23km E of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-04T09:25:24.920Z,45.0598333,-111.7931667,7.61,0.95,ml,11,111,0.246,0.19,mb,mb80201419,2017-03-04T15:19:24.660Z,"28km SSE of Virginia City, Montana",earthquake,0.65,3.39,0.044,2,reviewed,mb,mb
2017-03-04T09:23:54.463Z,64.2531,-149.9649,15.9,1,ml,,,,0.33,ak,ak15436467,2017-03-09T02:22:47.237Z,"54km SW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T09:22:29.268Z,64.2638,-149.9184,18.1,1.2,ml,,,,0.55,ak,ak15436465,2017-03-09T02:22:46.805Z,"52km SW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T09:20:04.420Z,33.4698333,-116.4486667,9.31,0.54,ml,35,89,0.05677,0.16,ci,ci37818520,2017-03-07T22:31:18.530Z,"23km ESE of Anza, CA",earthquake,0.2,0.5,0.097,18,reviewed,ci,ci
2017-03-04T09:13:02.410Z,-23.6781,-66.8943,241.88,4.3,mb,,92,2.137,0.59,us,us100086yc,2017-03-04T10:05:32.040Z,"83km NW of San Antonio de los Cobres, Argentina",earthquake,10,7,0.237,5,reviewed,us,us
2017-03-04T09:08:19.630Z,33.6886667,-116.7236667,15.4,0.18,ml,20,104,0.0238,0.06,ci,ci37818512,2017-03-07T22:32:07.454Z,"6km S of Idyllwild, CA",earthquake,0.18,0.28,0.192,10,reviewed,ci,ci
2017-03-04T08:59:27.552Z,59.5757,-152.696,74.4,1.5,ml,,,,0.38,ak,ak15452834,2017-03-09T02:22:46.453Z,"53km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T08:55:18.185Z,60.7856,-152.7012,4.5,0.8,ml,,,,0.32,ak,ak15436458,2017-03-09T02:22:46.058Z,"33km N of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-04T08:55:12.652Z,63.3144,-151.0933,11.2,2,ml,,,,0.48,ak,ak15436459,2017-03-09T02:22:45.562Z,"107km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-04T08:50:27.500Z,17.8906,-65.6976,8,2.4,Md,3,295.2,0.2470367,0.09,pr,pr17063004,2017-03-04T11:49:49.665Z,"23km ESE of Emajagua, Puerto Rico",earthquake,1,10.7,0,3,reviewed,pr,pr
2017-03-04T08:49:44.620Z,35.8446667,-120.3835,3.47,0.65,md,29,60,0.01492,0.05,nc,nc72770491,2017-03-07T02:10:02.150Z,"21km N of Shandon, California",earthquake,0.21,0.33,0.145,14,reviewed,nc,nc
2017-03-04T08:47:02.983Z,39.1096,-115.7224,12.9,1.4,ml,7,265.87,0.697,0.2233,nn,nn00580831,2017-03-04T17:30:31.278Z,"46km NNW of Currant, Nevada",earthquake,,5.4,0.27,3,reviewed,nn,nn
2017-03-04T08:42:30.550Z,33.4965,-116.7853333,5.2,0.3,ml,16,78,0.07957,0.11,ci,ci37818496,2017-03-07T22:31:09.888Z,"10km NE of Aguanga, CA",earthquake,0.26,1.03,0.117,6,reviewed,ci,ci
2017-03-04T08:40:07.500Z,37.628,-118.888,2.25,0.31,md,12,105,0.01197,0.04,nc,nc72770486,2017-03-06T17:09:47.614Z,"7km ESE of Mammoth Lakes, California",earthquake,0.43,0.41,0.264,11,reviewed,nc,nc
2017-03-04T08:33:56.170Z,36.4651667,-121.0465,7.16,2.01,md,50,88,0.04604,0.07,nc,nc72770481,2017-03-06T19:54:03.671Z,"23km NE of Greenfield, California",earthquake,0.15,0.28,0.192,46,reviewed,nc,nc
2017-03-04T08:20:19.420Z,-3.9132,138.6354,86.11,4.4,mb,,125,6.451,1.21,us,us100086y5,2017-03-04T08:44:41.040Z,"253km E of Enarotali, Indonesia",earthquake,5.6,11.5,0.103,27,reviewed,us,us
2017-03-04T08:05:45.025Z,38.3962,-118.9086,5.2,1,ml,6,230.56,0.348,0.0984,nn,nn00580829,2017-03-04T17:15:01.657Z,"28km WSW of Hawthorne, Nevada",earthquake,,14.4,0.23,2,reviewed,nn,nn
2017-03-04T08:04:13.220Z,34.3408333,-117.7086667,5.29,1.61,ml,40,29,0.0482,0.18,ci,ci37818488,2017-03-07T22:32:06.276Z,"7km WSW of Wrightwood, CA",earthquake,0.21,0.65,0.15,27,reviewed,ci,ci
2017-03-04T08:03:37.822Z,38.3779,-118.898,10.1,0.9,ml,10,73.58,0.328,0.1553,nn,nn00580828,2017-03-04T17:05:46.707Z,"28km SW of Hawthorne, Nevada",earthquake,,13.7,0,1,reviewed,nn,nn
2017-03-04T08:00:40.090Z,43.2413333,-111.0276667,0.15,1.47,ml,7,173,0.176,0.1,mb,mb80201414,2017-03-06T16:22:50.340Z,"20km WSW of Hoback, Wyoming",earthquake,0.74,2.18,0.222,9,reviewed,mb,mb
2017-03-04T07:57:30.760Z,32.4396667,-115.1763333,14.56,1.88,ml,17,120,0.1107,0.31,ci,ci37818480,2017-03-07T22:31:49.003Z,"10km N of Delta, B.C., MX",earthquake,0.58,1.47,0.297,19,reviewed,ci,ci
2017-03-04T07:30:21.260Z,36.0545,-117.7071667,0.72,0.85,ml,11,76,0.05542,0.11,ci,ci37818464,2017-03-07T22:32:00.985Z,"22km E of Coso Junction, CA",earthquake,0.24,0.52,0.291,9,reviewed,ci,ci
2017-03-04T07:27:37.840Z,-41.8074,174.1755,19.29,4.3,mwr,,131,0.065,0.8,us,us100086xy,2017-03-05T07:47:08.456Z,"37km SSE of Blenheim, New Zealand",earthquake,3.9,4.1,0.055,32,reviewed,us,us
2017-03-04T07:18:49.815Z,38.4252,-118.9932,5.9,0.8,ml,8,195.61,0.399,0.1251,nn,nn00580826,2017-03-04T16:50:18.355Z,"28km NE of Bridgeport, California",earthquake,,6.1,0,1,reviewed,nn,nn
2017-03-04T07:17:06.640Z,36.0533333,-117.7116667,1.15,1.59,ml,33,30,0.05171,0.13,ci,ci37818320,2017-03-07T22:31:31.067Z,"21km E of Coso Junction, CA",earthquake,0.14,0.23,0.188,24,reviewed,ci,ci
2017-03-04T06:49:00.910Z,47.6686667,-113.7601667,8.72,-0.33,md,4,242,0.227,0.03,mb,mb80201569,2017-03-06T22:16:51.110Z,"28km ENE of Pablo, Montana",earthquake,1.01,2.63,0.036,2,reviewed,mb,mb
2017-03-04T06:35:12.420Z,64.7789,-149.0636,13.5,0.1,ml,,,,0.45,ak,ak15435825,2017-03-09T02:22:45.201Z,"22km N of North Nenana, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-04T06:32:48.200Z,18.5676,-66.7464,18,2.3,Md,5,309.6,0.22008724,0.2,pr,pr17063003,2017-03-04T07:58:38.613Z,"10km NNE of Carrizales, Puerto Rico",earthquake,1.5,0.8,0,4,reviewed,pr,pr
2017-03-04T06:26:33.270Z,36.5396667,-89.6403333,7.92,1.78,md,27,43,0.02502,0.07,nm,nm60178806,2017-03-04T14:30:48.120Z,"6km SSW of Lilbourn, Missouri",earthquake,0.41,0.63,0.066,16,reviewed,nm,nm
2017-03-04T06:18:37.680Z,36.2255,-120.3286667,10.16,1.75,md,37,129,0.115,0.09,nc,nc72770466,2017-03-07T01:47:03.438Z,"9km NNE of Coalinga, California",earthquake,0.24,0.34,0.207,27,reviewed,nc,nc
